Komoditas,tanggal,harga,sumber,is_outlier
Beras Kualitas Medium I,2025-11-18,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-11-19,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-11-20,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-11-21,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-11-24,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-11-25,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-11-26,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-11-27,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-11-28,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-12-01,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-12-02,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-12-03,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-12-04,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-12-05,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-12-08,15850.0,PIHPS,False
Beras Kualitas Medium I,2025-12-09,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-10,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-11,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-12,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-15,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-16,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-17,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-18,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-19,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-22,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-23,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-24,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-25,15950.0,PIHPS,False
Beras Kualitas Medium I,2025-12-26,15950.0,PIHPS,False
Beras Kualitas Medium I,2025-12-29,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-30,15900.0,PIHPS,False
Beras Kualitas Medium I,2025-12-31,15900.0,PIHPS,False
